,id1,id2,type,train,func
39562,7847872,7847873,3,1,3
39563,8587767,20717530,3,1,3
39564,3768628,16466519,1,1,4
39565,8769373,16385631,1,1,3
39566,9096318,9096319,3,1,10
39567,3401153,14914613,3,1,2
39568,8778962,16388708,1,1,4
39569,7895612,22991275,4,1,3
39570,6814854,16224018,2,1,4
39571,13873860,23118425,4,1,3
39572,773930,23677143,3,1,7
39573,13206754,14928023,3,1,3
39574,3484607,23677119,0,1,4
39575,17514118,23677114,0,1,4
39576,536222,7816467,4,1,4
39577,172460,23292185,4,1,2
39578,481939,543096,1,1,4
39579,3493863,5813085,3,1,2
39580,4317626,17787591,3,1,3
39581,6729311,9487010,3,1,3
39582,9792904,11953289,3,1,3
39583,755203,801395,1,1,4
39584,10106324,10106969,3,1,3
39585,3667135,17477951,3,1,4
39586,20286589,20375440,3,1,4
39587,15165294,19147297,3,1,10
39588,854475,906241,1,1,2
39589,10851,16116703,4,1,4
39590,14733077,22122895,3,1,3
39591,2668853,19912847,3,1,4
39592,17439818,17573230,3,1,4
39593,6244937,19584877,2,1,4
39594,250595,16224017,1,1,4
39595,10482004,21125261,4,1,4
39596,9275622,10415388,3,1,4
39597,7098434,23677125,0,1,6
39598,161844,567476,1,1,4
39599,6382620,14789933,3,1,3
39600,3803030,4530695,3,1,2
39601,189777,19544469,4,1,4
39602,14742807,23677114,0,1,4
39603,4471001,9088423,1,1,4
39604,272875,708766,1,1,4
39605,808408,2801981,3,1,10
39606,2069219,21656668,3,1,4
39607,2911006,6506273,3,1,3
39608,8843442,21285620,3,1,4
39609,601526,765103,1,1,4
39610,2252378,23294396,3,1,4
39611,9522123,23677118,0,1,4
39612,2188303,15856337,3,1,3
39613,8200307,19471651,3,1,3
39614,5132884,8320469,3,1,3
39615,6273110,17337238,4,1,10
39616,922476,942693,1,1,4
39617,16224018,19584877,2,1,4
39618,18480820,23677115,0,1,4
39619,9526428,11419588,3,1,3
39620,254725,438086,3,1,2
39621,8769792,23677114,0,1,4
39622,5390643,23677117,3,1,4
39623,280040,569269,1,1,4
39624,8258909,13955716,3,1,4
39625,431295,810724,1,1,4
39626,14848488,23677115,0,1,4
39627,169201,338138,1,1,2
39628,3613198,20544327,2,1,4
39629,2107034,2963526,4,1,4
39630,17857284,18613870,3,1,4
39631,6326517,6596328,3,1,3
39632,21754657,22728534,3,1,4
39633,1404987,23677118,0,1,4
39634,4020497,13902981,4,1,4
39635,9085831,23677116,3,1,4
39636,4233911,23677118,0,1,4
39637,896372,18976769,4,1,4
39638,11941001,19147281,3,1,10
39639,161844,597134,1,1,4
39640,9217,323161,1,1,2
39641,79355,470160,1,1,4
39642,1741919,13565787,3,1,3
39643,62362,10586916,4,1,4
39644,5822585,17927694,3,1,4
39645,4413578,23677114,4,1,4
39646,1704751,23247734,4,1,4
39647,778678,942693,1,1,4
39648,16458721,19643890,3,1,4
39649,373447,14960335,3,1,2
39650,101811,23677135,3,1,7
39651,8979065,10348730,3,1,4
39652,12469140,15431561,3,1,10
39653,47337,88047,1,1,4
39654,5195860,23677117,0,1,4
39655,12172484,15571542,2,1,4
39656,14729256,20019847,3,1,4
39657,20319158,23677114,4,1,4
39658,47337,792644,1,1,4
39659,5506807,5506808,3,1,10
39660,19664092,23677118,0,1,4
39661,119263,892621,1,1,4
39662,8778961,18623182,1,1,4
39663,1607805,1607810,3,1,10
39664,3286240,14624541,3,1,3
39665,78410,5337582,4,1,2
39666,3493991,22501706,3,1,4
39667,8219190,11673907,4,1,4
39668,4204663,18377055,4,1,4
39669,16924659,22221713,3,1,4
39670,545112,20305472,4,1,4
39671,3024988,19434892,4,1,4
39672,438652,22487030,3,1,3
39673,4361391,13617295,3,1,3
39674,15768167,18536907,3,1,4
39675,1162904,16250771,3,1,3
39676,5620792,12606395,3,1,3
39677,2326683,6677391,4,1,4
39678,4591683,19582152,3,1,4
39679,569269,860578,1,1,4
39680,8788331,22207815,3,1,4
39681,12980227,14566926,4,1,4
39682,831649,1421557,1,1,4
39683,1824914,19994918,3,1,4
39684,7749347,23677112,3,1,2
39685,1158841,11562158,4,1,4
39686,5986354,23677114,0,1,3
39687,24485,23677112,0,1,2
39688,16113616,23677117,0,1,4
39689,2017833,4224228,3,1,3
39690,21524577,23677114,0,1,4
39691,1944560,22274573,3,1,4
39692,438652,10178931,3,1,3
39693,217484,738946,3,1,2
39694,1172494,8200307,3,1,3
39695,37044,10912335,4,1,4
39696,411631,8219190,4,1,4
39697,3419825,20566090,4,1,4
39698,13784943,23677114,0,1,4
39699,17097179,21824901,3,1,4
39700,17404759,23677115,0,1,4
39701,338138,813588,1,1,2
39702,300397,332635,1,1,4
39703,16924659,20784790,3,1,4
39704,250595,14317425,1,1,4
39705,7099534,14091098,3,1,3
39706,7587409,23677119,3,1,4
39707,16202861,23677115,4,1,4
39708,181591,645756,1,1,4
39709,13716732,16532304,4,1,4
39710,333109,664803,3,1,2
39711,6814854,13902980,1,1,4
39712,3931480,12887758,3,1,3
39713,8700444,23677115,0,1,4
39714,3667135,21374275,4,1,4
39715,607724,8117581,4,1,4
39716,1023289,11394767,3,1,3
39717,333109,576772,3,1,2
39718,4020497,23630686,3,1,4
39719,4361391,18820148,3,1,3
39720,5967901,12716055,4,1,4
39721,7346958,11419588,3,1,3
39722,2461168,18269744,1,1,4
39723,159804,594052,3,1,2
39724,4471001,10778361,4,1,4
39725,7793684,18142979,3,1,4
39726,15353022,15678668,3,1,3
39727,19392393,19963744,3,1,10
39728,3844884,23677114,0,1,4
39729,5806292,23677116,0,1,4
39730,15634431,23677117,0,1,4
39731,8786313,23677134,3,1,7
39732,3743400,4798332,3,1,3
39733,17945244,23677117,4,1,4
39734,4776985,20566090,4,1,4
39735,14096915,21461878,3,1,2
39736,437883,854534,3,1,2
39737,5375381,16930288,3,1,4
39738,5498222,22950125,4,1,4
39739,620855,772627,1,1,2
39740,10851,597134,1,1,4
39741,951388,10942052,3,1,4
39742,3516106,4764618,1,1,3
39743,184741,530882,1,1,4
39744,5218564,23677134,3,1,7
39745,3345991,12935678,3,1,3
39746,12255573,18263904,4,1,2
39747,14713986,16700020,3,1,3
39748,19204899,23677138,0,1,7
39749,16502662,19662493,4,1,3
39750,607094,7317602,2,1,3
39751,1691633,11893997,3,1,3
39752,5346860,23677118,0,1,4
39753,6381991,20905348,3,1,3
39754,19388622,23465746,3,1,3
39755,1605026,23677114,0,1,4
39756,8936660,23677117,3,1,4
39757,10425169,12120684,3,1,3
39758,4376758,13792092,4,1,3
39759,92552,116038,1,1,4
39760,9186582,14058408,3,1,4
39761,6031248,6319887,3,1,4
39762,8428267,10140299,3,1,3
39763,580527,864227,1,1,10
39764,17111859,21994644,3,1,3
39765,844317,23677115,0,1,4
39766,3087100,9081749,3,1,3
39767,4487026,9040848,4,1,3
39768,1663419,6319887,3,1,4
39769,6188784,15527452,3,1,4
39770,13574318,22832422,4,1,4
39771,3134901,23677116,0,1,2
39772,22719758,23677133,3,1,7
39773,17165706,23677114,0,1,4
39774,5661522,23677118,0,1,4
39775,7158123,18488106,4,1,4
39776,536614,7380658,4,1,4
39777,4441118,10816494,4,1,4
39778,21306981,23677113,0,1,2
39779,6403005,11731587,4,1,4
39780,13259741,23677115,4,1,4
39781,367771,21488868,2,1,4
39782,5483489,17025298,3,1,3
39783,550697,23124633,4,1,4
39784,21993763,23677115,0,1,4
39785,8132219,16410666,3,1,4
39786,16745637,23677112,0,1,2
39787,2276040,23677119,0,1,4
39788,13908,172460,1,1,2
39789,12798072,22899738,3,1,3
39790,18748516,22712288,4,1,4
39791,12039858,23677112,0,1,2
39792,19251430,22556551,3,1,4
39793,9414064,23677117,0,1,4
39794,2532321,8793826,2,1,4
39795,288695,8625346,3,1,4
39796,20405405,23677116,0,1,4
39797,14333733,16171447,3,1,3
39798,33845,40044,1,1,4
39799,1490117,4716110,3,1,4
39800,14432775,19060603,3,1,4
39801,4491877,23677114,0,1,4
39802,6368468,14502142,4,1,4
39803,3514286,15919513,3,1,3
39804,3024981,12440171,3,1,4
39805,11314012,17981986,4,1,4
39806,4312190,23677114,3,1,4
39807,1391812,23677112,0,1,2
39808,10205542,15340278,3,1,3
39809,19205938,23677118,4,1,4
39810,17892332,23677114,0,1,4
39811,2600321,23677114,3,1,4
39812,4224228,13233448,3,1,3
39813,8625346,18623183,2,1,4
39814,664803,854534,3,1,2
39815,6166363,10106324,3,1,3
39816,18650829,23677117,0,1,4
39817,161844,751335,1,1,4
39818,4764618,16385631,1,1,3
39819,14775565,23677116,0,1,4
39820,17762499,23677115,0,1,4
39821,18976771,21280043,4,1,4
39822,6677391,21803552,3,1,4
39823,7680527,10793696,3,1,3
39824,21516211,23677117,0,1,4
39825,2279291,22487030,3,1,3
39826,6244936,13783898,1,1,4
39827,10851,665978,1,1,4
39828,840277,11032544,4,1,4
39829,7911686,19868933,3,1,4
39830,17551461,21457925,3,1,4
39831,16422057,23677111,0,1,2
39832,6244937,21870536,2,1,4
39833,282431,649639,1,1,4
39834,813913,832329,1,1,4
39835,6633988,13284020,3,1,3
39836,14317425,19912847,1,1,4
39837,8769373,10298747,1,1,3
39838,14729256,14988339,3,1,4
39839,20301150,23677114,0,1,4
39840,3285101,23677114,0,1,4
39841,6814854,14183084,2,1,4
39842,3024982,5138456,4,1,4
39843,8561726,8561735,3,1,10
39844,204078,860578,1,1,4
39845,16688121,23677114,0,1,4
39846,250596,9693857,1,1,4
39847,10391639,21348951,4,1,4
39848,7760801,8612647,2,1,4
39849,7760800,13783898,1,1,4
39850,8990222,19074021,4,1,4
39851,5011665,13122193,4,1,4
39852,22393482,23677114,0,1,4
39853,1966263,6061403,1,1,4
39854,10251809,23677117,0,1,4
39855,6399107,17637279,3,1,4
39856,5017412,12048549,4,1,4
39857,8280574,23677117,0,1,4
39858,9895196,20073617,3,1,3
39859,831649,18269745,2,1,4
39860,17467574,23677141,0,1,7
39861,13031531,20880642,4,1,3
39862,10878062,18748516,3,1,4
39863,1607810,3021780,3,1,10
39864,255401,576772,1,1,2
39865,20628491,23677118,0,1,4
39866,441377,823074,1,1,4
39867,4168534,20937547,3,1,10
39868,16826054,23677114,0,1,4
39869,1966263,6061402,2,1,4
39870,4418696,23677115,4,1,4
39871,520600,952242,1,1,4
39872,413253,23677119,0,1,4
39873,420619,689011,1,1,4
39874,23617913,23677118,0,1,4
39875,1048665,18976769,4,1,4
39876,11314030,18991846,3,1,4
39877,8980221,19868933,3,1,4
39878,11066056,17927694,3,1,4
39879,18224712,23677114,0,1,4
39880,9362533,23677119,0,1,4
39881,7901588,9118411,4,1,4
39882,6117423,23677116,0,1,4
39883,8385785,9983984,3,1,3
39884,460892,888827,1,1,4
39885,137600,253661,1,1,4
39886,8841555,18229421,3,1,3
39887,3514286,5174084,3,1,3
39888,6753027,23677116,0,1,4
39889,948486,3768628,1,1,4
39890,11121668,11892341,4,1,3
39891,14928023,18673631,3,1,3
39892,6233042,7034031,3,1,4
39893,7132186,14974844,3,1,4
39894,4686922,19912847,4,1,4
39895,159804,358893,1,1,2
39896,14862914,23677118,0,1,4
39897,16810284,23677114,0,1,4
39898,9265781,13121131,4,1,4
39899,10685269,14598566,3,1,4
39900,14473711,14691829,3,1,3
39901,2530584,8320469,3,1,3
39902,364438,621591,1,1,4
39903,555513,628819,1,1,4
39904,892621,3768629,4,1,4
39905,11560551,16958918,4,1,4
39906,689689,810884,1,1,4
39907,4324758,15743707,3,1,3
39908,5036269,5760649,3,1,4
39909,7368307,23677118,0,1,4
39910,12172485,13902980,2,1,4
39911,2386120,2711644,4,1,4
39912,4471000,19584878,2,1,4
39913,18972686,20681842,3,1,4
39914,621362,16954340,4,1,4
39915,481375,23677133,3,1,7
39916,11319306,23677115,0,1,4
39917,7435694,23677114,0,1,4
39918,6258282,17025298,3,1,3
39919,8854731,16589432,1,1,3
39920,8220848,23677115,0,1,4
39921,3959503,12524506,3,1,4
39922,17097179,22306604,3,1,4
39923,616260,2717106,4,1,4
39924,14729262,23047155,4,1,4
39925,16005066,16389677,4,1,4
39926,14311145,20741536,3,1,4
39927,9696025,20661433,4,1,4
39928,6992704,22274573,4,1,4
39929,5084569,12744196,3,1,3
39930,14230405,14988339,3,1,4
39931,10536444,12384825,3,1,4
39932,17208661,20566090,4,1,4
39933,4721547,9261775,4,1,4
39934,6371609,20169232,4,1,10
39935,6814855,8778961,2,1,4
39936,879361,23677117,0,1,4
39937,2252378,2825450,3,1,4
39938,14253965,23677137,4,1,7
39939,333433,736738,1,1,4
39940,145197,238176,1,1,4
39941,11005804,18820147,3,1,3
39942,18325502,23677115,0,1,4
39943,330930,15597101,4,1,4
39944,2168607,2168610,3,1,10
39945,18194344,19660641,4,1,3
39946,7460370,8625347,3,1,4
39947,2461168,4623013,2,1,4
39948,9101645,23677114,0,1,4
39949,9186576,18457132,3,1,4
39950,5906215,23677115,0,1,4
39951,17567421,23677147,0,1,10
39952,3443599,23677117,0,1,4
39953,11032546,12119068,4,1,4
39954,2026097,23677115,0,1,4
39955,6753883,23677116,0,1,4
39956,1639107,13595251,3,1,4
39957,3022704,23677111,0,1,2
39958,10062078,12838274,4,1,4
39959,1421558,8625346,2,1,4
39960,20750170,23677115,4,1,4
39961,2269290,15645004,4,1,4
39962,323161,472008,3,1,2
39963,15424571,22321272,3,1,4
39964,1399311,23677118,0,1,4
39965,2190569,15593678,3,1,4
39966,4629672,18773058,3,1,3
39967,8300620,23047155,4,1,4
39968,11319480,12614305,2,1,4
39969,10542491,23677115,0,1,4
39970,529986,8786313,3,1,7
39971,4898682,15971793,4,1,2
39972,7317602,21827619,1,1,3
39973,14168494,14702119,3,1,4
39974,1955681,12614305,3,1,4
39975,250595,9088422,1,1,4
39976,18588553,23677150,3,1,9
39977,7680527,8921716,3,1,3
39978,292999,653541,1,1,4
39979,2189924,23677119,0,1,4
39980,8320469,22857041,3,1,3
39981,18263904,23582992,3,1,2
39982,6155833,13020691,3,1,3
39983,20455828,23677117,3,1,4
39984,9221947,12800568,3,1,4
39985,9186576,18542300,3,1,4
39986,4603066,6371592,4,1,10
39987,6155833,23465746,1,1,3
39988,18127108,23677118,4,1,4
39989,3236017,20958789,4,1,4
39990,18720155,23677119,0,1,4
39991,23677124,23677132,3,1,6
39992,79355,5061606,4,1,4
39993,808408,21395181,4,1,10
39994,3449616,22181956,3,1,10
39995,10696404,23677115,0,1,4
39996,12469141,12739584,4,1,10
39997,4931626,23677114,3,1,4
39998,1663419,23390255,3,1,4
39999,8117216,22301096,3,1,4
40000,2108667,23677114,0,1,4
40001,16540473,20103762,3,1,4
40002,9217,698010,3,1,2
40003,4317626,16544386,3,1,3
40004,14298531,23677116,3,1,4
40005,683955,23677146,0,1,7
40006,22800486,23677119,4,1,4
40007,9693857,16466520,1,1,4
40008,12670642,17439818,3,1,4
40009,5017376,5017377,3,1,3
40010,14713986,15743707,3,1,3
40011,459160,23677117,0,1,4
40012,332635,841724,1,1,4
40013,810724,1944560,4,1,4
40014,16198791,23677111,0,1,2
40015,5324093,23677112,4,1,2
40016,9728028,23087894,3,1,3
40017,6947066,23677112,0,1,2
40018,12682066,21092340,4,1,4
40019,5645175,17921696,3,1,3
40020,4056440,15570948,4,1,3
40021,7667,812803,1,1,4
40022,308643,643933,1,1,4
40023,4413578,23677118,0,1,4
40024,3402511,10062076,4,1,4
40025,6980854,22410173,3,1,4
40026,266990,18536907,3,1,4
40027,7292917,18390011,4,1,2
40028,18672449,23677140,0,1,7
40029,78966,421187,4,1,4
40030,6597125,7990229,4,1,4
40031,16351775,21488868,1,1,4
40032,44823,91017,1,1,4
40033,1965036,23016349,4,1,10
40034,1423646,3709102,2,1,10
40035,120707,5086587,4,1,4
40036,10272772,12744196,3,1,3
40037,12766394,19205402,4,1,4
40038,468058,23677116,0,1,34
40039,5894903,19710228,4,1,3
40040,17465416,23677114,0,1,4
40041,266990,13955716,3,1,4
40042,16562916,23677116,0,1,4
40043,1023289,7333455,3,1,3
40044,16845107,17965562,3,1,4
40045,19153664,23677117,3,1,4
40046,126187,950938,1,1,4
40047,7911686,20870396,3,1,4
40048,5505335,21224683,3,1,10
40049,3169056,21821404,3,1,2
40050,19290859,22434268,2,1,4
40051,433062,460892,1,1,4
40052,22725176,23677115,0,1,4
40053,1369493,23677114,0,1,4
40054,250596,1955681,3,1,4
40055,3768629,7132186,1,1,4
40056,4518934,16224017,2,1,4
40057,15814599,16087901,4,1,3
40058,18819411,23677119,0,1,4
40059,3253027,6214331,3,1,4
40060,536114,689011,1,1,4
40061,1097146,10318835,3,1,3
40062,8612647,13028547,2,1,4
40063,18641221,23677115,0,1,4
40064,1655163,13099597,3,1,10
40065,672860,23677116,0,1,4
40066,5017412,8117581,4,1,4
40067,4791159,23677114,0,1,4
40068,13585959,23677114,0,1,4
40069,689011,5195056,4,1,4
40070,258490,18354823,4,1,4
40071,5297820,17557289,3,1,4
40072,2092768,23677118,0,1,4
40073,17146974,23677111,0,1,2
40074,22135200,22135201,3,1,4
40075,19033605,20815136,3,1,4
40076,8514403,18820147,3,1,3
40077,15260218,21565624,3,1,3
40078,4004930,23677119,0,1,4
40079,15768167,22919520,3,1,4
40080,433062,860848,1,1,4
40081,13233448,14548507,3,1,3
40082,7380658,8539546,3,1,4
40083,4317626,15917727,3,1,3
40084,3740984,16466743,3,1,3
40085,4822222,22274573,3,1,4
40086,19117993,20654105,3,1,4
40087,9325670,20886787,3,1,4
40088,11319480,19142736,2,1,4
40089,23535208,23677114,0,1,4
40090,693644,23402248,3,1,10
40091,8514403,18820148,3,1,3
40092,1954410,16995204,3,1,4
40093,88047,793635,1,1,4
40094,21274103,23677111,0,1,2
40095,2705336,4540202,3,1,2
40096,11324503,23677118,0,1,4
40097,17116110,21224967,3,1,10
40098,9327648,20924119,4,1,4
40099,6244936,11548510,1,1,4
40100,15461843,23614264,3,1,4
40101,6451560,12744196,3,1,3
40102,17016419,23677117,0,1,4
40103,13616724,17965562,3,1,4
40104,2530584,3859222,3,1,3
40105,6856317,23677111,0,1,2
40106,3978710,19141604,3,1,4
40107,396354,772627,3,1,2
40108,844858,6299111,3,1,2
40109,19147301,19947818,3,1,10
40110,3362080,4928349,4,1,3
40111,8747840,11203339,3,1,4
40112,6625074,20825937,3,1,3
40113,9315501,23677115,0,1,4
40114,8936643,23677118,0,1,4
40115,11980805,23677119,0,1,4
40116,17037028,22739188,3,1,3
40117,7022952,23677118,0,1,4
40118,13908,562437,1,1,2
40119,10797051,18457132,3,1,4
40120,3743400,11108280,3,1,3
40121,12693284,18924486,3,1,4
40122,8612648,14183083,2,1,4
40123,235245,778641,1,1,4
40124,4453922,9267602,3,1,2
40125,120730,523070,1,1,4
40126,13121131,20741536,3,1,4
40127,1415765,11968328,1,1,3
40128,556271,832234,1,1,2
40129,120983,170006,3,1,7
40130,22217039,23677119,0,1,4
40131,2614788,8365268,3,1,2
40132,9830267,9872510,4,1,4
40133,13207438,13207439,3,1,2
40134,21602603,23677117,0,1,4
40135,17212288,20287675,4,1,4
40136,6371603,19100233,3,1,10
40137,932224,3772396,4,1,3
40138,8625346,19643372,3,1,4
40139,10571889,23677114,0,1,4
40140,5174084,14373268,3,1,3
40141,9756057,10778361,4,1,4
40142,11156329,23677118,0,1,4
40143,10516730,11907560,4,1,3
40144,20700372,23677112,0,1,2
40145,4684601,6319887,3,1,4
40146,12614305,16388707,1,1,4
40147,161760,737699,1,1,4
40148,4710943,19849797,4,1,4
40149,10293577,23465746,3,1,3
40150,1717055,4798332,4,1,3
40151,16179205,23677114,0,1,4
40152,1426398,23677135,0,1,7
40153,1643759,23677114,0,1,4
40154,136378,23677115,0,1,4
40155,2911006,14053882,3,1,3
40156,12754505,14691829,3,1,3
40157,16388708,19142736,2,1,4
40158,7132185,15612870,3,1,4
40159,280040,778678,1,1,4
40160,587124,859157,1,1,4
40161,8106130,10685269,3,1,4
40162,4623013,12172485,1,1,4
40163,812803,941896,1,1,4
40164,130757,536222,1,1,4
40165,4385640,6865572,3,1,4
40166,3731076,23677114,0,1,4
40167,22125927,23677113,0,1,2
40168,536614,7681426,4,1,4
40169,4511510,13206754,3,1,3
40170,13506128,17037028,3,1,3
40171,529639,7805762,4,1,4
40172,1362130,11617413,4,1,10
40173,16116214,17335375,3,1,3
40174,93208,213301,1,1,4
40175,161844,20286589,4,1,4
40176,5976298,6405249,3,1,3
40177,13593953,23677113,0,1,2
40178,17280002,23677118,0,1,4
40179,3352341,10315160,3,1,10
40180,9487010,10272772,3,1,3
40181,10020010,23677118,0,1,4
40182,21544322,22899260,3,1,3
40183,689011,764085,1,1,4
40184,2279291,7663603,3,1,3
40185,3803022,8688865,3,1,2
40186,13992839,23677150,4,1,9
40187,2252378,21457925,3,1,4
40188,12599152,23677114,0,1,4
40189,16076390,22262998,2,1,3
40190,7482632,23677114,0,1,4
40191,6856298,8988251,3,1,4
40192,21588100,23677112,3,1,2
40193,5856494,23677144,0,1,7
40194,15965320,23677119,0,1,4
40195,10797051,15034107,3,1,4
40196,411630,19643373,3,1,4
40197,8361377,16623181,4,1,4
40198,8940133,23677143,0,1,7
40199,470160,896372,1,1,4
40200,3909140,23677118,0,1,4
40201,17190231,23677112,0,1,2
40202,2883828,5246170,3,1,4
40203,13826024,22221713,3,1,4
40204,3667135,4232438,4,1,4
40205,5667973,14667831,4,1,4
40206,22951072,23677136,0,1,7
40207,1362,23677141,3,1,7
40208,3024989,17573230,4,1,4
40209,15968019,23290018,3,1,3
40210,6707620,15260218,3,1,3
40211,19389253,23677113,0,1,2
40212,7130579,21519782,3,1,4
40213,18724574,23087894,3,1,3
40214,717308,23677116,0,1,4
40215,3201417,23677118,0,1,4
40216,5620792,9983984,3,1,3
40217,20027167,23677115,0,1,4
40218,3767762,17553387,4,1,10
40219,7911686,22919520,3,1,4
40220,4049258,23677119,0,1,4
40221,520600,922476,1,1,4
40222,3633154,12553787,3,1,3
40223,91017,112491,1,1,4
40224,5203784,11343453,3,1,2
40225,12728035,20310134,1,1,4
40226,13390747,23677116,3,1,4
40227,2711644,18731109,1,1,4
40228,19693366,20900753,3,1,2
40229,4921631,22366636,3,1,10
40230,6399107,10685269,3,1,4
40231,1863214,3672328,3,1,4
40232,3726610,11664487,4,1,4
40233,2279291,16589432,3,1,3
40234,10392922,22998998,3,1,4
40235,4168534,14533184,3,1,10
40236,22318693,23677112,0,1,2
40237,23160955,23677118,0,1,4
40238,149935,849586,1,1,4
40239,333109,592607,3,1,2
40240,14341904,23677118,3,1,4
40241,161760,643933,1,1,4
40242,22834775,23677112,0,1,2
40243,4193496,18560649,4,1,4
40244,3514286,3732741,3,1,3
40245,17161805,20002564,3,1,3
40246,11048320,23677117,4,1,4
40247,21305137,23677118,0,1,4
40248,145197,860578,1,1,4
40249,19687456,22135201,4,1,4
40250,228865,576772,1,1,2
40251,1214975,21044594,3,1,4
40252,15609433,18378776,3,1,7
40253,4013485,18489832,3,1,4
40254,15968019,22899270,3,1,3
40255,3365958,23677133,3,1,7
40256,11279071,15894276,3,1,3
40257,8570520,19360483,4,1,4
40258,768647,23677112,0,1,2
40259,3667135,15588201,3,1,4
40260,11997195,19474501,1,1,3
40261,91017,467550,1,1,4
40262,20559733,22328842,4,1,10
40263,534739,946865,1,1,4
40264,19290859,21308543,3,1,4
40265,11667580,23677114,0,1,4
40266,8709483,19759580,4,1,4
40267,11915880,16389677,4,1,4
40268,12903179,14408302,3,1,4
40269,2241900,15144864,3,1,3
40270,19660641,19693671,3,1,3
40271,14647294,23677117,0,1,4
40272,2490462,9826240,3,1,3
40273,98368,2711644,4,1,4
40274,10611369,23677119,0,1,4
40275,17670291,22670950,3,1,4
40276,300397,636262,1,1,4
40277,8132219,19060603,3,1,4
40278,16810590,21090887,4,1,3
40279,9398635,19604083,3,1,2
40280,636262,820905,1,1,4
40281,8103914,23677114,0,1,4
40282,488614,553082,1,1,2
40283,19868933,20544327,3,1,4
40284,18707756,23677119,0,1,4
40285,17267601,22564546,3,1,4
40286,16732519,23677117,0,1,4
40287,40044,601908,1,1,4
40288,22570404,23677115,0,1,4
40289,1421558,19142736,2,1,4
40290,10555308,23677137,4,1,7
40291,8372228,18628318,3,1,3
40292,18974466,20368648,3,1,4
40293,282874,541185,3,1,10
40294,229795,738946,1,1,2
40295,13121131,20806023,1,1,4
40296,11619964,23677113,0,1,2
40297,8403573,9590327,3,1,4
40298,8481623,20898459,3,1,4
40299,8625346,18731109,1,1,4
40300,13792092,20991673,3,1,3
40301,5822585,13121131,3,1,4
40302,19074021,20209162,4,1,4
40303,149935,952242,1,1,4
40304,9217,196392,3,1,2
40305,17965562,18741084,4,1,4
40306,922376,22948678,4,1,2
40307,18799654,23677115,4,1,4
40308,3187685,10067028,3,1,4
40309,4961134,20937547,3,1,10
40310,14838066,23677117,0,1,4
40311,2461168,13028546,1,1,4
40312,2911972,23677119,0,1,4
40313,6357972,23677113,0,1,2
40314,2310752,18748516,3,1,4
40315,257201,736738,1,1,4
40316,367770,16351776,2,1,4
40317,13771722,23677119,0,1,4
40318,6282214,8939074,4,1,4
40319,15460365,20073617,3,1,3
40320,19322957,23677113,0,1,2
40321,16556715,23291292,4,1,3
40322,1397119,23677119,0,1,4
40323,213301,330216,1,1,4
40324,332635,4644122,4,1,4
40325,1977263,3493991,3,1,4
40326,13783899,19912847,2,1,4
40327,536614,777609,1,1,4
40328,1208401,6226250,3,1,3
40329,5751314,7760800,3,1,4
40330,13490964,21889400,4,1,4
40331,19685311,21247844,3,1,4
40332,6481166,23677116,0,1,4
40333,12779942,23677114,0,1,4
40334,11346792,23294396,4,1,4
40335,9563,204078,1,1,4
40336,10882277,23677114,0,1,4
40337,838844,15409512,4,1,4
40338,47337,22950125,4,1,4
40339,15278508,23677114,4,1,4
40340,2325202,7460369,4,1,4
40341,411631,9693857,1,1,4
40342,7911745,23677117,0,1,4
40343,10173088,19471650,3,1,3
40344,9049566,13099598,3,1,10
40345,14341904,15924093,3,1,4
40346,14129929,14168494,3,1,4
40347,19026786,21636561,3,1,3
40348,3959503,10695599,4,1,4
40349,4628439,12454179,4,1,10
40350,17984312,20026764,4,1,4
40351,6377709,23677117,0,1,4
40352,8071138,9413061,4,1,4
40353,6096495,17243166,0,1,3
40354,23398710,23677113,0,1,2
40355,447509,852143,1,1,2
40356,1655163,11237850,3,1,10
40357,13037729,23677111,4,1,2
40358,3078767,19060603,3,1,4
40359,21067316,23677115,0,1,4
40360,8674107,23677117,3,1,4
40361,2141749,23021618,4,1,3
40362,3058818,15115748,4,1,4
40363,2432640,10142186,3,1,3
40364,33845,46158,1,1,4
40365,16987999,17415423,3,1,4
40366,6980854,20886787,3,1,4
40367,18682235,23677117,0,1,4
40368,415583,854475,1,1,2
40369,19142737,21488868,2,1,4
40370,9196662,23677115,0,1,4
40371,2418918,13783549,3,1,4
40372,19534422,23677115,0,1,4
40373,19935037,23677113,0,1,2
40374,3113666,23677111,0,1,2
40375,9840907,17857284,3,1,4
40376,3024988,4579115,3,1,4
40377,20040187,23677117,0,1,4
40378,15550823,23677119,0,1,4
40379,22312282,23161545,1,1,3
40380,1424647,22246374,4,1,4
40381,12459864,23677118,3,1,4
40382,3647667,13395222,3,1,3
40383,23329273,23677114,0,1,4
40384,255765,2668863,4,1,4
40385,523070,764085,1,1,4
40386,1251219,6096495,3,1,3
40387,3037261,23677117,0,1,4
40388,211061,461629,1,1,4
40389,785713,11733067,4,1,3
40390,982287,6778337,3,1,4
40391,16351775,19912848,2,1,4
40392,3024979,20369681,4,1,4
40393,682785,775729,1,1,4
40394,553082,854475,1,1,2
40395,8688357,14106232,4,1,4
40396,42063,23677119,0,1,4
40397,1423646,20937548,3,1,10
40398,5751314,6814854,3,1,4
40399,2626591,23677116,3,1,4
40400,21127348,23677116,0,1,4
